Start,Slut,NO2 (115),NOX as NO2 (114),PM10 (116),PM2.5 (111)
16-01-2016 15:00,16-01-2016 16:00,63.2,150.6,10.9,5
16-01-2016 16:00,16-01-2016 17:00,69.5,171.1,12.2,5.5
16-01-2016 17:00,16-01-2016 18:00,75.6,182.9,13.9,7.1
16-01-2016 18:00,16-01-2016 19:00,74.2,167.3,13.5,8.3
16-01-2016 19:00,16-01-2016 20:00,53.3,125.1,12.4,9.3
16-01-2016 20:00,16-01-2016 21:00,44.7,83.9,13,8.7
16-01-2016 21:00,16-01-2016 22:00,48.4,108.5,11.6,7.3
16-01-2016 22:00,16-01-2016 23:00,39.4,87.4,11.1,7.6
16-01-2016 23:00,17-01-2016 00:00,47.3,117.5,8.1,5.8
17-01-2016 00:00,17-01-2016 01:00,41.3,81.8,8.5,4.9
17-01-2016 01:00,17-01-2016 02:00,45.3,107.7,8.6,4.3
17-01-2016 02:00,17-01-2016 03:00,32.4,71.2,7.7,3.2
17-01-2016 03:00,17-01-2016 04:00,33,65.4,6.7,2.8
17-01-2016 04:00,17-01-2016 05:00,18,29.7,6.8,2.6
17-01-2016 05:00,17-01-2016 06:00,23.1,46.3,5.2,2.4
17-01-2016 06:00,17-01-2016 07:00,22.4,59.2,5.6,2.3
17-01-2016 07:00,17-01-2016 08:00,23.8,66.8,4.3,2.2
17-01-2016 08:00,17-01-2016 09:00,27.2,54.8,6.5,2.3
17-01-2016 09:00,17-01-2016 10:00,26.8,52.5,5.9,3.3
17-01-2016 10:00,17-01-2016 11:00,27.4,53.2,6.8,3.2
17-01-2016 11:00,17-01-2016 12:00,55.1,143.3,8.1,3.3
17-01-2016 12:00,17-01-2016 13:00,50.8,111.1,7.9,2.9
17-01-2016 13:00,17-01-2016 14:00,52.7,124.8,9.2,3.1
17-01-2016 14:00,17-01-2016 15:00,61.3,166.8,10,2.9
17-01-2016 15:00,17-01-2016 16:00,55,122.9,7.3,3
17-01-2016 16:00,17-01-2016 17:00,67.6,166.9,8.5,3.2
17-01-2016 17:00,17-01-2016 18:00,53.2,110.5,7.7,3.4
17-01-2016 18:00,17-01-2016 19:00,55.1,114.4,9.2,3.9
17-01-2016 19:00,17-01-2016 20:00,39.1,58.6,7.6,3.7
17-01-2016 20:00,17-01-2016 21:00,47.3,105.4,5.1,3.1
17-01-2016 21:00,17-01-2016 22:00,28.6,48.2,5.6,2.5
17-01-2016 22:00,17-01-2016 23:00,23.6,40.2,4,2
17-01-2016 23:00,18-01-2016 00:00,14.5,23.9,3.7,1.8
18-01-2016 00:00,18-01-2016 01:00,9.8,11.8,4.4,1.7
18-01-2016 01:00,18-01-2016 02:00,11.6,19.5,5.2,1.5
18-01-2016 02:00,18-01-2016 03:00,11,16.5,3,1.2
18-01-2016 03:00,18-01-2016 04:00,11.9,17,4.9,1.2
18-01-2016 04:00,18-01-2016 05:00,8.1,12.8,3.7,1.2
18-01-2016 05:00,18-01-2016 06:00,17.3,27.3,3.2,1.2
18-01-2016 06:00,18-01-2016 07:00,61,140.4,7.1,1.4
18-01-2016 07:00,18-01-2016 08:00,95.1,286.3,8.6,1.8
18-01-2016 08:00,18-01-2016 09:00,82.4,230.2,10.4,2.3
18-01-2016 09:00,18-01-2016 10:00,79.1,224.1,10.8,2.6
18-01-2016 10:00,18-01-2016 11:00,121,441.4,14.1,3.3
18-01-2016 11:00,18-01-2016 12:00,99.5,344.8,20,7.1
18-01-2016 12:00,18-01-2016 13:00,90.9,301.9,17.4,7.2
18-01-2016 13:00,18-01-2016 14:00,78.3,261.3,12.9,8.2
18-01-2016 14:00,18-01-2016 15:00,94.3,301.4,12,4.4
18-01-2016 15:00,18-01-2016 16:00,80.9,205.1,13.2,6.3
18-01-2016 16:00,18-01-2016 17:00,75.8,162.8,13.1,6.1
18-01-2016 17:00,18-01-2016 18:00,76.3,152.7,10.1,4.4
18-01-2016 18:00,18-01-2016 19:00,72.3,164.3,10.3,4.2
18-01-2016 19:00,18-01-2016 20:00,73.4,227.9,9.3,3.8
18-01-2016 20:00,18-01-2016 21:00,65.5,150.3,9.2,3.4
18-01-2016 21:00,18-01-2016 22:00,48,89.7,10.2,3.1
18-01-2016 22:00,18-01-2016 23:00,42.1,77.2,7.5,3.1
18-01-2016 23:00,19-01-2016 00:00,37.1,70.2,7.8,2.9
19-01-2016 00:00,19-01-2016 01:00,23.4,32.8,7.9,3.3
19-01-2016 01:00,19-01-2016 02:00,25.4,47.7,9.9,3.6
19-01-2016 02:00,19-01-2016 03:00,35,92.1,7.6,3.9
19-01-2016 03:00,19-01-2016 04:00,20.4,29.4,6.6,3.9
19-01-2016 04:00,19-01-2016 05:00,26.3,63.6,9.2,3.9
19-01-2016 05:00,19-01-2016 06:00,41.7,110.4,8,3.7
19-01-2016 06:00,19-01-2016 07:00,87.6,255,11.8,4.4
19-01-2016 07:00,19-01-2016 08:00,115.8,429,15.5,5.2
19-01-2016 08:00,19-01-2016 09:00,125.6,537.4,20.4,5.6
19-01-2016 09:00,19-01-2016 10:00,117.6,626.8,22,6.4
19-01-2016 10:00,19-01-2016 11:00,127.1,565.6,27.4,7.9
19-01-2016 11:00,19-01-2016 12:00,139.7,678.5,32.2,9.2
19-01-2016 12:00,19-01-2016 13:00,119.3,519.5,41.2,9.6
19-01-2016 13:00,19-01-2016 14:00,100.4,360.9,19.6,7.3
19-01-2016 14:00,19-01-2016 15:00,82.7,319.4,20.8,7.6
19-01-2016 15:00,19-01-2016 16:00,100.1,432.8,21.7,6.5
19-01-2016 16:00,19-01-2016 17:00,107.1,393.8,19.4,7.3
19-01-2016 17:00,19-01-2016 18:00,90.1,314.3,17.1,7.4
19-01-2016 18:00,19-01-2016 19:00,71.5,220.4,16.9,8
19-01-2016 19:00,19-01-2016 20:00,78.1,216.2,15.1,9.1
19-01-2016 20:00,19-01-2016 21:00,68.4,184,11.5,9.3
19-01-2016 21:00,19-01-2016 22:00,56.9,148.1,10.3,7.5
19-01-2016 22:00,19-01-2016 23:00,51.2,119.2,9.9,6.8
19-01-2016 23:00,20-01-2016 00:00,30,63.6,7.7,5.4
20-01-2016 00:00,20-01-2016 01:00,35.1,70.5,7.1,4.6
20-01-2016 01:00,20-01-2016 02:00,28.2,49,8.3,4.2
20-01-2016 02:00,20-01-2016 03:00,32,112.7,7,3.8
20-01-2016 03:00,20-01-2016 04:00,27.8,35.7,8.9,4.1
20-01-2016 04:00,20-01-2016 05:00,37.6,51.8,7.8,4.7
20-01-2016 05:00,20-01-2016 06:00,49.3,95.7,10.3,5.1
20-01-2016 06:00,20-01-2016 07:00,114.7,532.8,15.6,6.8
20-01-2016 07:00,20-01-2016 08:00,123.8,551.1,16.5,6.6
20-01-2016 08:00,20-01-2016 09:00,135.1,702.4,26.5,8.7
20-01-2016 09:00,20-01-2016 10:00,99.4,354.6,22.4,7.3
20-01-2016 10:00,20-01-2016 11:00,99.4,396.3,15.5,7
20-01-2016 11:00,20-01-2016 12:00,87.5,312.4,16.5,7
20-01-2016 12:00,20-01-2016 13:00,82.8,295.7,14.3,6.9
20-01-2016 13:00,20-01-2016 14:00,82.7,294.9,15.3,6
20-01-2016 14:00,20-01-2016 15:00,86.2,266.5,15.5,6.3
20-01-2016 15:00,20-01-2016 16:00,95.5,250.6,15.7,6.4
20-01-2016 16:00,20-01-2016 17:00,105.9,295.9,16.1,7.1
20-01-2016 17:00,20-01-2016 18:00,96.4,259.8,17.8,7.5
20-01-2016 18:00,20-01-2016 19:00,85.3,182.4,16.2,7.3
20-01-2016 19:00,20-01-2016 20:00,89.2,236,17.5,7.9
20-01-2016 20:00,20-01-2016 21:00,79.5,184.5,14.3,8.9
20-01-2016 21:00,20-01-2016 22:00,69.2,204.2,12.7,8.4
20-01-2016 22:00,20-01-2016 23:00,62.7,143.9,11.8,7.7
20-01-2016 23:00,21-01-2016 00:00,58.6,153.4,10.6,5.6
21-01-2016 00:00,21-01-2016 01:00,45.1,87.8,12.6,6.4
21-01-2016 01:00,21-01-2016 02:00,64.1,171.2,13.8,7.1
21-01-2016 02:00,21-01-2016 03:00,37.1,52.3,11.1,6.5
21-01-2016 03:00,21-01-2016 04:00,31.7,50.3,12.2,6.5
21-01-2016 04:00,21-01-2016 05:00,32.7,51,11.5,6.8
21-01-2016 05:00,21-01-2016 06:00,44.6,94.7,13.3,7.2
21-01-2016 06:00,21-01-2016 07:00,65.6,200.4,13.4,7.5
21-01-2016 07:00,21-01-2016 08:00,108.7,447.4,16.5,7
21-01-2016 08:00,21-01-2016 09:00,124.5,481.4,22.3,8
21-01-2016 09:00,21-01-2016 10:00,110.5,555.4,19.9,8
21-01-2016 10:00,21-01-2016 11:00,101,418.5,18.7,8.1
21-01-2016 11:00,21-01-2016 12:00,96.9,422.6,18.2,8.3
21-01-2016 12:00,21-01-2016 13:00,89.7,280.4,15.6,7
21-01-2016 13:00,21-01-2016 14:00,80,367.2,16.3,7.2
21-01-2016 14:00,21-01-2016 15:00,72,233.2,19.1,7.9
21-01-2016 15:00,21-01-2016 16:00,94,326.8,21.4,8.4
21-01-2016 16:00,21-01-2016 17:00,96.6,350.2,18.5,7.7
21-01-2016 17:00,21-01-2016 18:00,79.4,258.3,18.5,9.9
21-01-2016 18:00,21-01-2016 19:00,66.5,159.7,15.8,6.8
21-01-2016 19:00,21-01-2016 20:00,61.5,144.2,14,6.3
21-01-2016 20:00,21-01-2016 21:00,42.9,102.9,10.3,4.7
21-01-2016 21:00,21-01-2016 22:00,46,107.5,13.1,5.4
21-01-2016 22:00,21-01-2016 23:00,59,176,15.6,5.5
21-01-2016 23:00,22-01-2016 00:00,39.4,79.2,15,5.1
22-01-2016 00:00,22-01-2016 01:00,38.1,104.5,15.8,4.5
22-01-2016 01:00,22-01-2016 02:00,38.2,96.7,13.2,4.2
22-01-2016 02:00,22-01-2016 03:00,24.3,43.8,12.4,4.4
22-01-2016 03:00,22-01-2016 04:00,20.6,31.3,12.2,4.6
22-01-2016 04:00,22-01-2016 05:00,25.8,32,11,4.6
22-01-2016 05:00,22-01-2016 06:00,46.1,136.1,12.4,4.2
22-01-2016 06:00,22-01-2016 07:00,59.9,150.5,14.2,4.2
22-01-2016 07:00,22-01-2016 08:00,92.2,318.5,16.8,4.8
22-01-2016 08:00,22-01-2016 09:00,94.9,383.7,18.3,5.2
22-01-2016 09:00,22-01-2016 10:00,84.8,277.2,17.9,5.6
22-01-2016 10:00,22-01-2016 11:00,89.1,338.1,16.2,5.2
22-01-2016 11:00,22-01-2016 12:00,69.2,242.2,15.5,5.8
22-01-2016 12:00,22-01-2016 13:00,94.1,332.7,15.4,6.5
22-01-2016 13:00,22-01-2016 14:00,99.1,359.2,16.3,6.2
22-01-2016 14:00,22-01-2016 15:00,92.8,327.8,16.5,7.5
22-01-2016 15:00,22-01-2016 16:00,107.5,397.7,20.6,9.4
22-01-2016 16:00,22-01-2016 17:00,85.2,262.1,20.5,9.7
22-01-2016 17:00,22-01-2016 18:00,89.4,287.8,18.5,8.8
22-01-2016 18:00,22-01-2016 19:00,82.8,189,17.2,11.5
22-01-2016 19:00,22-01-2016 20:00,58.9,120.8,14.5,11.5
22-01-2016 20:00,22-01-2016 21:00,46.7,73.6,15.9,13.2
22-01-2016 21:00,22-01-2016 22:00,39.2,71.1,16.8,15.5
22-01-2016 22:00,22-01-2016 23:00,23.2,29.4,16,12.8
22-01-2016 23:00,23-01-2016 00:00,30,60.3,14.5,10.1
23-01-2016 00:00,23-01-2016 01:00,27.4,44,13.5,9
23-01-2016 01:00,23-01-2016 02:00,18.8,23.4,11.7,6.1
23-01-2016 02:00,23-01-2016 03:00,37.6,65.5,10,4.2
23-01-2016 03:00,23-01-2016 04:00,24.3,32.2,11.2,3.5
23-01-2016 04:00,23-01-2016 05:00,15.9,17.6,11.1,3.9
23-01-2016 05:00,23-01-2016 06:00,24,39.7,10.6,4.4
23-01-2016 06:00,23-01-2016 07:00,29.1,39.3,9.2,4.2
23-01-2016 07:00,23-01-2016 08:00,27.6,33.2,9.6,4.2
23-01-2016 08:00,23-01-2016 09:00,33.8,51.8,10.2,3.7
23-01-2016 09:00,23-01-2016 10:00,32.9,54,9.6,3.8
23-01-2016 10:00,23-01-2016 11:00,41.1,68.7,12.7,7
23-01-2016 11:00,23-01-2016 12:00,59.1,128.8,15,10.2
23-01-2016 12:00,23-01-2016 13:00,47,92,15.5,11
23-01-2016 13:00,23-01-2016 14:00,59.1,147.9,17.5,10.7
23-01-2016 14:00,23-01-2016 15:00,74,167.6,18.1,10.4
23-01-2016 15:00,23-01-2016 16:00,64.6,140.9,17,9.8
23-01-2016 16:00,23-01-2016 17:00,36.3,53,14,9.3
23-01-2016 17:00,23-01-2016 18:00,35.6,56.1,13,9.7
23-01-2016 18:00,23-01-2016 19:00,37.1,74.5,17.7,11.4
23-01-2016 19:00,23-01-2016 20:00,31.2,50.7,16.8,11.3
23-01-2016 20:00,23-01-2016 21:00,31.7,49.3,10.1,8.2
23-01-2016 21:00,23-01-2016 22:00,24.8,38.3,8.6,6.7
23-01-2016 22:00,23-01-2016 23:00,37.8,68.7,12.6,10
23-01-2016 23:00,24-01-2016 00:00,40.6,70.3,18.3,14.8
24-01-2016 00:00,24-01-2016 01:00,36.4,61.8,18.9,16.6
24-01-2016 01:00,24-01-2016 02:00,25.9,40.2,20.6,16.3
24-01-2016 02:00,24-01-2016 03:00,33.9,68,16.6,13.4
24-01-2016 03:00,24-01-2016 04:00,24.3,46.1,16.8,11.5
24-01-2016 04:00,24-01-2016 05:00,13.9,22.2,13.8,10.4
24-01-2016 05:00,24-01-2016 06:00,12,16.9,12.4,10.3
24-01-2016 06:00,24-01-2016 07:00,13.3,18.1,12.7,9.1
24-01-2016 07:00,24-01-2016 08:00,15.4,30.1,11.2,8.4
24-01-2016 08:00,24-01-2016 09:00,16.4,30.1,9.8,7
24-01-2016 09:00,24-01-2016 10:00,28.5,58,11,7.2
24-01-2016 10:00,24-01-2016 11:00,25,56.4,13.6,8.1
24-01-2016 11:00,24-01-2016 12:00,39.4,119.9,15.9,8.2
24-01-2016 12:00,24-01-2016 13:00,41.2,112.9,14.4,7.1
24-01-2016 13:00,24-01-2016 14:00,44.3,103.6,13.5,5.1
24-01-2016 14:00,24-01-2016 15:00,46.4,110.6,12.9,5.2
24-01-2016 15:00,24-01-2016 16:00,49,127.7,13.4,5.7
24-01-2016 16:00,24-01-2016 17:00,51.2,128.9,12.8,7.1
24-01-2016 17:00,24-01-2016 18:00,54.1,151,11.2,7.4
24-01-2016 18:00,24-01-2016 19:00,38.4,98.4,9.6,4.7
24-01-2016 19:00,24-01-2016 20:00,38.9,87.5,10,5.5
24-01-2016 20:00,24-01-2016 21:00,25,53.7,7.1,5.3
24-01-2016 21:00,24-01-2016 22:00,29.4,64.4,6.7,4.9
24-01-2016 22:00,24-01-2016 23:00,30.3,65.8,6.9,5.7
24-01-2016 23:00,25-01-2016 00:00,16.6,31.4,5,5.7
25-01-2016 00:00,25-01-2016 01:00,16,27.4,5,4.7
25-01-2016 01:00,25-01-2016 02:00,14.3,27.2,6.5,6.3
25-01-2016 02:00,25-01-2016 03:00,10.3,20.1,6,5.1
25-01-2016 03:00,25-01-2016 04:00,14.8,31.2,4,4.7
25-01-2016 04:00,25-01-2016 05:00,14.1,25.4,5.4,3.9
25-01-2016 05:00,25-01-2016 06:00,19.2,60.1,4.8,3.7
25-01-2016 06:00,25-01-2016 07:00,49.6,146.7,7.9,3.9
25-01-2016 07:00,25-01-2016 08:00,84.1,283,11,4.3
25-01-2016 08:00,25-01-2016 09:00,86.2,336.5,11.4,3.8
25-01-2016 09:00,25-01-2016 10:00,78.7,257.6,9.7,4
25-01-2016 10:00,25-01-2016 11:00,77.9,390,10.7,3.8
25-01-2016 11:00,25-01-2016 12:00,81.6,369.2,12,4.1
25-01-2016 12:00,25-01-2016 13:00,80.7,341.1,16.5,5.4
25-01-2016 13:00,25-01-2016 14:00,94.6,431.4,19.7,6.1
25-01-2016 14:00,25-01-2016 15:00,76.4,277.2,14.3,5.7
25-01-2016 15:00,25-01-2016 16:00,75.1,265.4,10.5,5.8
25-01-2016 16:00,25-01-2016 17:00,62.3,166.6,10,4.9
25-01-2016 17:00,25-01-2016 18:00,45.6,98.1,6.2,3.6
25-01-2016 18:00,25-01-2016 19:00,35,60.9,8.7,3.7
25-01-2016 19:00,25-01-2016 20:00,30.3,63.1,7.1,4
25-01-2016 20:00,25-01-2016 21:00,22.9,39.3,5.7,4.2
25-01-2016 21:00,25-01-2016 22:00,24.6,55.5,4.5,4.2
25-01-2016 22:00,25-01-2016 23:00,17.4,31.5,5.1,3.5
25-01-2016 23:00,26-01-2016 00:00,15.5,25.8,4.4,3.6
26-01-2016 00:00,26-01-2016 01:00,13.9,17.5,3.5,3.8
26-01-2016 01:00,26-01-2016 02:00,15.8,23.2,5.2,4
26-01-2016 02:00,26-01-2016 03:00,14.4,18.7,5.8,4.4
26-01-2016 03:00,26-01-2016 04:00,11.9,14,5.5,3.4
26-01-2016 04:00,26-01-2016 05:00,11.4,13.7,6.4,3.7
26-01-2016 05:00,26-01-2016 06:00,18,24.3,7,4.9
26-01-2016 06:00,26-01-2016 07:00,40.9,144.1,11.9,7.5
26-01-2016 07:00,26-01-2016 08:00,50.1,199.8,14.9,8.1
26-01-2016 08:00,26-01-2016 09:00,57.9,225.8,13.8,8.7
26-01-2016 09:00,26-01-2016 10:00,72.9,273.4,14.9,10.4
26-01-2016 10:00,26-01-2016 11:00,52.8,169.5,14.8,8.3
26-01-2016 11:00,26-01-2016 12:00,65.1,232.2,10.6,4.7
26-01-2016 12:00,26-01-2016 13:00,47.6,131.9,7,2.5
26-01-2016 13:00,26-01-2016 14:00,54.4,144.1,11.4,2.8
26-01-2016 14:00,26-01-2016 15:00,73.7,226,13.3,2.9
26-01-2016 15:00,26-01-2016 16:00,72.6,228.2,13.7,2.9
26-01-2016 16:00,26-01-2016 17:00,69.9,181.4,10,3
26-01-2016 17:00,26-01-2016 18:00,66,142.7,10.3,2.9
26-01-2016 18:00,26-01-2016 19:00,58.7,142.7,8.6,2.7
26-01-2016 19:00,26-01-2016 20:00,31.6,48,10.6,3.2
26-01-2016 20:00,26-01-2016 21:00,41.3,77.9,11.6,3.9
26-01-2016 21:00,26-01-2016 22:00,40.8,67.6,14.4,4.8
26-01-2016 22:00,26-01-2016 23:00,17,23.4,10.7,4.2
26-01-2016 23:00,27-01-2016 00:00,11.1,12.8,8.4,3.1
27-01-2016 00:00,27-01-2016 01:00,9,9.3,2.7,2
27-01-2016 01:00,27-01-2016 02:00,5.2,5.8,3.3,1.9
27-01-2016 02:00,27-01-2016 03:00,5.3,5.5,6.5,3.3
27-01-2016 03:00,27-01-2016 04:00,7.2,7.9,8.6,6
27-01-2016 04:00,27-01-2016 05:00,7.2,9.4,5.5,5.8
27-01-2016 05:00,27-01-2016 06:00,14.1,23.1,6.9,4.7
27-01-2016 06:00,27-01-2016 07:00,41.2,84.8,6.7,3.9
27-01-2016 07:00,27-01-2016 08:00,61.2,184.1,7.2,3.2
27-01-2016 08:00,27-01-2016 09:00,61.7,167.2,9,1.6
27-01-2016 09:00,27-01-2016 10:00,38.7,67.9,8.2,1.4
27-01-2016 10:00,27-01-2016 11:00,50.2,104.5,9.4,1.6
27-01-2016 11:00,27-01-2016 12:00,76.1,200.4,12.2,2.4
27-01-2016 12:00,27-01-2016 13:00,68.1,147.4,10.8,2.7
27-01-2016 13:00,27-01-2016 14:00,98.9,306.5,13,3.1
27-01-2016 14:00,27-01-2016 15:00,77.8,215.6,14.4,3.6
27-01-2016 15:00,27-01-2016 16:00,73.7,205.9,14.5,3.3
27-01-2016 16:00,27-01-2016 17:00,61.4,120.9,11.1,3.3
27-01-2016 17:00,27-01-2016 18:00,85,196.8,12.7,3.5
27-01-2016 18:00,27-01-2016 19:00,74.8,163.3,13.6,3.1
27-01-2016 19:00,27-01-2016 20:00,55.2,101.3,10.3,2.7
27-01-2016 20:00,27-01-2016 21:00,30,47.1,8.5,2.2
27-01-2016 21:00,27-01-2016 22:00,27.3,45.4,8.2,2.4
27-01-2016 22:00,27-01-2016 23:00,20.2,41.6,4.4,1.8
27-01-2016 23:00,28-01-2016 00:00,17.3,36.6,0.4,1.1
28-01-2016 00:00,28-01-2016 01:00,8.5,12.6,2.9,0.6
28-01-2016 01:00,28-01-2016 02:00,9.2,13.7,1.5,0.7
28-01-2016 02:00,28-01-2016 03:00,6.6,8.9,2.5,0.6
28-01-2016 03:00,28-01-2016 04:00,5.3,9,1,0.8
28-01-2016 04:00,28-01-2016 05:00,6.2,7.6,1.8,0.9
28-01-2016 05:00,28-01-2016 06:00,12.3,19.6,1.4,1.3
28-01-2016 06:00,28-01-2016 07:00,38,93.2,4.8,1.6
28-01-2016 07:00,28-01-2016 08:00,36.6,65,7.7,1.9
28-01-2016 08:00,28-01-2016 09:00,49.1,138.6,9.4,1.7
28-01-2016 09:00,28-01-2016 10:00,36.7,91.6,7.6,1.2
28-01-2016 10:00,28-01-2016 11:00,42.5,96.9,6.9,1.1
28-01-2016 11:00,28-01-2016 12:00,,,9.8,0.8
28-01-2016 12:00,28-01-2016 13:00,34.5,110,8.7,0.7
28-01-2016 13:00,28-01-2016 14:00,35,97.2,7.7,0.6
28-01-2016 14:00,28-01-2016 15:00,36.2,97,10.2,0.8
28-01-2016 15:00,28-01-2016 16:00,46.6,114.6,10.2,0.9
28-01-2016 16:00,28-01-2016 17:00,51.9,118.4,9.3,0.8
28-01-2016 17:00,28-01-2016 18:00,62.5,150.8,9.2,0.7
28-01-2016 18:00,28-01-2016 19:00,35.9,96.4,9.1,1
28-01-2016 19:00,28-01-2016 20:00,29.2,68.9,6.6,0.9
28-01-2016 20:00,28-01-2016 21:00,30.9,67.9,5.8,1.1
28-01-2016 21:00,28-01-2016 22:00,25.2,50,10.5,1.2
28-01-2016 22:00,28-01-2016 23:00,27.1,48.5,15.1,1.8
28-01-2016 23:00,29-01-2016 00:00,29.2,50.9,11.8,2.1
29-01-2016 00:00,29-01-2016 01:00,10.5,15.2,10.5,2.4
29-01-2016 01:00,29-01-2016 02:00,10,19.6,14.1,3.4
29-01-2016 02:00,29-01-2016 03:00,9.7,19.8,12.2,3.8
29-01-2016 03:00,29-01-2016 04:00,8.1,10.8,11,3.4
29-01-2016 04:00,29-01-2016 05:00,6.8,7.4,9.5,2.9
29-01-2016 05:00,29-01-2016 06:00,19.4,29.2,10.5,3.1
29-01-2016 06:00,29-01-2016 07:00,39.8,69.1,9.3,2.8
29-01-2016 07:00,29-01-2016 08:00,76.7,180.8,11.2,3
29-01-2016 08:00,29-01-2016 09:00,95.7,265.5,12.5,3.2
29-01-2016 09:00,29-01-2016 10:00,63.6,176.7,11,3.1
29-01-2016 10:00,29-01-2016 11:00,64.9,159.4,13.1,2.9
29-01-2016 11:00,29-01-2016 12:00,47.8,129.2,10.3,2.4
29-01-2016 12:00,29-01-2016 13:00,51.1,105.2,8.7,2.3
29-01-2016 13:00,29-01-2016 14:00,41.9,78.1,9.2,2.1
29-01-2016 14:00,29-01-2016 15:00,35.9,68.4,7.4,1.6
29-01-2016 15:00,29-01-2016 16:00,26.3,42.4,5,1.7
29-01-2016 16:00,29-01-2016 17:00,21.6,33,2.3,2.5
29-01-2016 17:00,29-01-2016 18:00,18.5,24.8,4.4,3.2
29-01-2016 18:00,29-01-2016 19:00,21.7,28.1,3.2,2.2
29-01-2016 19:00,29-01-2016 20:00,16.4,20.4,3.5,1.1
29-01-2016 20:00,29-01-2016 21:00,20.5,28.6,6.7,2.3
29-01-2016 21:00,29-01-2016 22:00,15.3,20.3,17.3,4.6
29-01-2016 22:00,29-01-2016 23:00,16.8,24.9,19.6,5.7
29-01-2016 23:00,30-01-2016 00:00,13.2,18.8,24.6,5.9
30-01-2016 00:00,30-01-2016 01:00,10.7,14.1,34,5.7
30-01-2016 01:00,30-01-2016 02:00,9.6,14.8,33.9,5.5
30-01-2016 02:00,30-01-2016 03:00,8.4,12,42.9,6
30-01-2016 03:00,30-01-2016 04:00,10.2,14.8,46.3,7
30-01-2016 04:00,30-01-2016 05:00,4.6,6.4,32.7,6.3
30-01-2016 05:00,30-01-2016 06:00,3.7,5.4,24.1,6.4
30-01-2016 06:00,30-01-2016 07:00,7.2,9.6,23,6.8
30-01-2016 07:00,30-01-2016 08:00,9.1,10.9,19.8,6.6
30-01-2016 08:00,30-01-2016 09:00,13.5,20.1,23.5,6.6
30-01-2016 09:00,30-01-2016 10:00,15.3,22.9,26.1,6.8
30-01-2016 10:00,30-01-2016 11:00,13.8,22.1,32.4,6.7
30-01-2016 11:00,30-01-2016 12:00,14.6,24.7,30.2,6.9
30-01-2016 12:00,30-01-2016 13:00,17.1,42,29.2,6.2
30-01-2016 13:00,30-01-2016 14:00,21.2,32.1,19.4,4.7
30-01-2016 14:00,30-01-2016 15:00,,,11.1,3.5
30-01-2016 15:00,30-01-2016 16:00,41.4,74.8,26.7,4.1
30-01-2016 16:00,30-01-2016 17:00,34.3,68.4,69.8,8
30-01-2016 17:00,30-01-2016 18:00,42.3,71.5,57,7.4
30-01-2016 18:00,30-01-2016 19:00,31.6,53.2,53.7,6.8
30-01-2016 19:00,30-01-2016 20:00,29.5,46.2,46.1,7
30-01-2016 20:00,30-01-2016 21:00,24.5,38.2,49.5,7.7
30-01-2016 21:00,30-01-2016 22:00,24.3,38.4,35.4,6.9
30-01-2016 22:00,30-01-2016 23:00,19.3,29.7,35,6.4
30-01-2016 23:00,31-01-2016 00:00,35.7,79.2,31.5,5.4
31-01-2016 00:00,31-01-2016 01:00,18.2,33.2,26.1,3.9
31-01-2016 01:00,31-01-2016 02:00,16.8,27.7,26.3,3.1
31-01-2016 02:00,31-01-2016 03:00,19.3,34,32.1,3.9
31-01-2016 03:00,31-01-2016 04:00,10.9,18.1,28,4
31-01-2016 04:00,31-01-2016 05:00,8.6,11.5,21.5,3.9
31-01-2016 05:00,31-01-2016 06:00,10.8,15.6,22.2,4.4
31-01-2016 06:00,31-01-2016 07:00,11.8,16.8,16.6,4.3
31-01-2016 07:00,31-01-2016 08:00,8.9,14.1,13.3,4
31-01-2016 08:00,31-01-2016 09:00,16.4,35.7,13.3,3.7
31-01-2016 09:00,31-01-2016 10:00,14.2,21.4,13,3.6
31-01-2016 10:00,31-01-2016 11:00,17.7,32.3,18.3,4.1
31-01-2016 11:00,31-01-2016 12:00,24.9,47,27.9,3.9
31-01-2016 12:00,31-01-2016 13:00,44.6,84.1,42.9,5.3
31-01-2016 13:00,31-01-2016 14:00,35.9,68.9,49.3,4.8
31-01-2016 14:00,31-01-2016 15:00,55.8,117.1,44.3,5
31-01-2016 15:00,31-01-2016 16:00,57.1,122.7,13.1,2.1
31-01-2016 16:00,31-01-2016 17:00,63.1,156,6.8,1.5
31-01-2016 17:00,31-01-2016 18:00,54.5,109.7,9.2,1.4
31-01-2016 18:00,31-01-2016 19:00,28.9,57.8,8.8,1.3
31-01-2016 19:00,31-01-2016 20:00,29.6,54,7.7,1.5
31-01-2016 20:00,31-01-2016 21:00,20.7,40,7.4,1.6
31-01-2016 21:00,31-01-2016 22:00,37,90.2,7.4,1.6
31-01-2016 22:00,31-01-2016 23:00,24.6,46,6.1,1.4
31-01-2016 23:00,01-02-2016 00:00,18.4,29.4,7.2,1.3
01-02-2016 00:00,01-02-2016 01:00,18.2,30.3,6.2,1.2
01-02-2016 01:00,01-02-2016 02:00,25.5,48.9,6.7,1.3
01-02-2016 02:00,01-02-2016 03:00,15.1,24.3,6.3,1.2
01-02-2016 03:00,01-02-2016 04:00,28.4,46.9,6.5,1.2
01-02-2016 04:00,01-02-2016 05:00,12.4,22.3,5.7,1.3
01-02-2016 05:00,01-02-2016 06:00,32.5,59.2,6,1.3
