,Date,NO2,NOX as NO2,PM10,PM2.5,Station ID,Day,Year,Week of Year,Month,Hour,Lufttryck reducerat havsytans nivå,Lufttemperatur,Nederbördsmängd,Relativ Luftfuktighet
4470,2014-07-06 13:00:00,11.8,20.0,12.6,6.8,18644,Sunday,2014,27,7,13,1014.9,23.9,0.0,49
4471,2014-07-06 14:00:00,13.1,22.6,19.0,8.4,18644,Sunday,2014,27,7,14,1015.1,23.5,0.0,51
4472,2014-07-06 15:00:00,13.2,20.3,18.6,9.7,18644,Sunday,2014,27,7,15,1015.2,21.7,0.0,61
4473,2014-07-06 16:00:00,11.0,17.5,17.7,9.8,18644,Sunday,2014,27,7,16,1015.4,20.8,0.0,67
4474,2014-07-06 17:00:00,12.5,17.2,,10.7,18644,Sunday,2014,27,7,17,1015.5,20.8,0.0,68
4475,2014-07-06 18:00:00,23.2,31.2,21.4,13.4,18644,Sunday,2014,27,7,18,1015.8,20.4,0.0,71
4476,2014-07-06 19:00:00,19.6,24.6,24.8,15.4,18644,Sunday,2014,27,7,19,1016.1,18.6,0.0,78
4477,2014-07-06 20:00:00,21.1,28.1,25.1,13.3,18644,Sunday,2014,27,7,20,1016.3,17.3,0.0,85
4478,2014-07-06 21:00:00,20.9,29.8,24.0,13.2,18644,Sunday,2014,27,7,21,1016.7,16.8,0.0,87
4479,2014-07-06 22:00:00,15.1,19.2,24.0,13.9,18644,Sunday,2014,27,7,22,1016.7,16.4,0.0,89
4480,2014-07-06 23:00:00,8.1,9.7,22.8,13.3,18644,Sunday,2014,27,7,23,1016.9,16.1,0.0,90
4481,2014-07-07 00:00:00,6.5,7.9,22.8,13.8,18644,Monday,2014,28,7,0,1016.9,15.8,0.0,90
4482,2014-07-07 01:00:00,8.3,9.6,21.5,12.3,18644,Monday,2014,28,7,1,1016.8,15.6,0.0,91
4483,2014-07-07 02:00:00,8.1,10.4,18.1,9.8,18644,Monday,2014,28,7,2,1016.8,15.6,0.0,91
4484,2014-07-07 03:00:00,6.2,7.9,17.8,9.6,18644,Monday,2014,28,7,3,1016.9,15.9,0.0,89
4485,2014-07-07 04:00:00,6.0,8.2,16.6,9.7,18644,Monday,2014,28,7,4,1017.2,16.8,0.0,85
4486,2014-07-07 05:00:00,10.5,19.1,17.5,8.2,18644,Monday,2014,28,7,5,1017.2,18.4,0.0,79
4487,2014-07-07 06:00:00,20.9,42.8,30.4,14.7,18644,Monday,2014,28,7,6,1017.4,20.1,0.0,75
4488,2014-07-07 07:00:00,31.7,65.2,34.1,13.1,18644,Monday,2014,28,7,7,1017.5,22.4,0.0,68
4489,2014-07-07 08:00:00,36.0,80.0,35.6,13.0,18644,Monday,2014,28,7,8,1017.8,24.7,0.0,60
4490,2014-07-07 09:00:00,23.0,42.2,30.4,13.6,18644,Monday,2014,28,7,9,1017.8,26.9,0.0,54
4491,2014-07-07 10:00:00,37.5,70.2,30.0,12.9,18644,Monday,2014,28,7,10,1018.1,26.9,0.0,46
4492,2014-07-07 11:00:00,,,,,18644,Monday,2014,28,7,11,1018.2,26.8,0.0,47
4493,2014-07-07 12:00:00,,,,,18644,Monday,2014,28,7,12,1018.1,28.2,0.0,45
4494,2014-07-07 13:00:00,,,,,18644,Monday,2014,28,7,13,1018.0,27.3,0.0,44
4495,2014-07-07 14:00:00,,,45.4,19.9,18644,Monday,2014,28,7,14,1017.8,27.2,0.0,50
4496,2014-07-07 15:00:00,,,44.8,20.1,18644,Monday,2014,28,7,15,1017.9,26.3,0.0,54
4497,2014-07-07 16:00:00,,,49.0,21.1,18644,Monday,2014,28,7,16,1018.3,25.5,0.0,54
4498,2014-07-07 17:00:00,,,44.3,18.1,18644,Monday,2014,28,7,17,1018.8,24.6,0.0,54
4499,2014-07-07 18:00:00,,,40.2,18.8,18644,Monday,2014,28,7,18,1018.9,23.1,0.0,58
4500,2014-07-07 19:00:00,,,41.3,16.3,18644,Monday,2014,28,7,19,1019.3,21.3,0.0,66
4501,2014-07-07 20:00:00,,,33.1,20.7,18644,Monday,2014,28,7,20,1019.4,21.0,0.0,67
4502,2014-07-07 21:00:00,,,35.2,21.1,18644,Monday,2014,28,7,21,1019.6,20.3,0.0,69
4503,2014-07-07 22:00:00,,,33.9,18.7,18644,Monday,2014,28,7,22,1019.5,19.4,0.0,75
4504,2014-07-07 23:00:00,,,37.6,19.8,18644,Monday,2014,28,7,23,1019.4,18.6,0.0,82
4505,2014-07-08 00:00:00,,,38.8,22.9,18644,Tuesday,2014,28,7,0,1019.3,17.9,0.0,86
4506,2014-07-08 01:00:00,,,26.3,16.9,18644,Tuesday,2014,28,7,1,1019.1,17.4,0.0,89
4507,2014-07-08 02:00:00,,,26.1,15.7,18644,Tuesday,2014,28,7,2,1019.1,16.8,0.0,92
4508,2014-07-08 03:00:00,,,27.2,17.8,18644,Tuesday,2014,28,7,3,1018.9,16.8,0.0,92
4509,2014-07-08 04:00:00,,,31.6,14.5,18644,Tuesday,2014,28,7,4,1019.2,17.4,0.0,90
4510,2014-07-08 05:00:00,,,36.5,14.7,18644,Tuesday,2014,28,7,5,1019.0,19.0,0.0,81
4511,2014-07-08 06:00:00,,,39.5,14.3,18644,Tuesday,2014,28,7,6,1019.1,20.8,0.0,74
4512,2014-07-08 07:00:00,,,36.5,13.4,18644,Tuesday,2014,28,7,7,1019.0,22.9,0.0,65
4513,2014-07-08 08:00:00,,,60.4,14.8,18644,Tuesday,2014,28,7,8,1018.8,24.5,0.0,61
4514,2014-07-08 09:00:00,,,35.1,10.7,18644,Tuesday,2014,28,7,9,1018.9,26.0,0.0,57
4515,2014-07-08 10:00:00,,,41.5,14.7,18644,Tuesday,2014,28,7,10,1018.8,27.2,0.0,47
4516,2014-07-08 11:00:00,,,32.9,11.3,18644,Tuesday,2014,28,7,11,1018.7,27.4,0.0,46
4517,2014-07-08 12:00:00,,,35.3,11.6,18644,Tuesday,2014,28,7,12,1018.8,27.4,0.0,45
4518,2014-07-08 13:00:00,,,34.0,11.3,18644,Tuesday,2014,28,7,13,1018.5,27.3,0.0,47
4519,2014-07-08 14:00:00,,,36.6,13.7,18644,Tuesday,2014,28,7,14,1018.1,27.1,0.0,48
4520,2014-07-08 15:00:00,,,30.4,13.3,18644,Tuesday,2014,28,7,15,1018.1,25.9,0.0,54
4521,2014-07-08 16:00:00,,,37.9,13.5,18644,Tuesday,2014,28,7,16,1017.9,25.2,0.0,58
4522,2014-07-08 17:00:00,,,35.4,15.9,18644,Tuesday,2014,28,7,17,1017.8,23.7,0.0,66
4523,2014-07-08 18:00:00,16.0,20.5,32.5,18.6,18644,Tuesday,2014,28,7,18,1018.0,22.7,0.0,70
4524,2014-07-08 19:00:00,25.8,41.5,31.2,17.2,18644,Tuesday,2014,28,7,19,1018.3,21.6,0.0,73
4525,2014-07-08 20:00:00,21.4,28.1,30.2,17.1,18644,Tuesday,2014,28,7,20,1018.7,20.1,0.0,80
4526,2014-07-08 21:00:00,23.9,31.5,27.3,14.5,18644,Tuesday,2014,28,7,21,1019.0,18.9,0.0,83
4527,2014-07-08 22:00:00,18.9,25.3,26.6,11.5,18644,Tuesday,2014,28,7,22,1019.3,18.5,0.0,82
4528,2014-07-08 23:00:00,17.2,23.2,25.2,11.4,18644,Tuesday,2014,28,7,23,1019.3,18.0,0.0,83
4529,2014-07-09 00:00:00,13.7,16.9,24.3,11.5,18644,Wednesday,2014,28,7,0,1019.1,17.8,0.0,82
4530,2014-07-09 01:00:00,9.3,11.2,19.7,11.3,18644,Wednesday,2014,28,7,1,1019.0,17.3,0.0,84
4531,2014-07-09 02:00:00,9.0,10.4,19.0,11.5,18644,Wednesday,2014,28,7,2,1018.7,16.9,0.0,83
4532,2014-07-09 03:00:00,7.0,8.3,16.1,9.0,18644,Wednesday,2014,28,7,3,1018.6,17.3,0.0,80
4533,2014-07-09 04:00:00,10.6,15.6,16.9,10.8,18644,Wednesday,2014,28,7,4,1018.4,18.3,0.0,77
4534,2014-07-09 05:00:00,24.8,47.4,24.4,12.9,18644,Wednesday,2014,28,7,5,1018.6,20.0,0.0,69
4535,2014-07-09 06:00:00,41.6,82.0,33.8,9.9,18644,Wednesday,2014,28,7,6,1018.5,21.7,0.0,60
4536,2014-07-09 07:00:00,44.3,80.7,31.4,9.1,18644,Wednesday,2014,28,7,7,1018.6,23.6,0.0,54
4537,2014-07-09 08:00:00,42.5,82.2,33.3,8.4,18644,Wednesday,2014,28,7,8,1018.7,24.1,0.0,45
4538,2014-07-09 09:00:00,27.4,50.7,27.1,,18644,Wednesday,2014,28,7,9,1018.7,23.8,0.0,42
4539,2014-07-09 10:00:00,23.8,41.6,26.2,6.2,18644,Wednesday,2014,28,7,10,1018.6,25.4,0.0,34
4540,2014-07-09 11:00:00,20.1,32.7,18.5,8.9,18644,Wednesday,2014,28,7,11,1018.4,25.3,0.0,30
4541,2014-07-09 12:00:00,17.9,33.2,19.7,3.6,18644,Wednesday,2014,28,7,12,1018.2,25.1,0.0,39
4542,2014-07-09 13:00:00,13.6,25.7,26.0,15.5,18644,Wednesday,2014,28,7,13,1018.0,25.5,0.0,40
4543,2014-07-09 14:00:00,17.2,33.4,25.7,13.2,18644,Wednesday,2014,28,7,14,1017.7,25.3,0.0,45
4544,2014-07-09 15:00:00,18.9,37.5,28.8,11.3,18644,Wednesday,2014,28,7,15,1017.5,25.4,0.0,47
4545,2014-07-09 16:00:00,16.4,30.2,32.9,9.9,18644,Wednesday,2014,28,7,16,1017.4,25.2,0.0,47
4546,2014-07-09 17:00:00,23.7,43.4,24.1,11.1,18644,Wednesday,2014,28,7,17,1017.4,24.3,0.0,47
4547,2014-07-09 18:00:00,13.6,22.7,21.7,7.6,18644,Wednesday,2014,28,7,18,1017.4,23.5,0.0,52
4548,2014-07-09 19:00:00,20.3,35.0,27.7,10.2,18644,Wednesday,2014,28,7,19,1017.6,22.7,0.0,51
4549,2014-07-09 20:00:00,24.9,36.5,22.8,8.2,18644,Wednesday,2014,28,7,20,1017.7,21.7,0.0,54
4550,2014-07-09 21:00:00,18.5,25.2,18.3,11.7,18644,Wednesday,2014,28,7,21,1017.7,20.9,0.0,58
4551,2014-07-09 22:00:00,34.9,45.2,23.7,12.5,18644,Wednesday,2014,28,7,22,1017.8,20.2,0.0,63
4552,2014-07-09 23:00:00,22.9,26.6,22.5,12.2,18644,Wednesday,2014,28,7,23,1017.7,19.0,0.0,70
4553,2014-07-10 00:00:00,17.1,23.2,21.9,11.6,18644,Thursday,2014,28,7,0,1017.5,18.4,0.0,68
4554,2014-07-10 01:00:00,30.4,39.9,26.5,7.5,18644,Thursday,2014,28,7,1,1017.4,18.1,0.0,68
4555,2014-07-10 02:00:00,27.0,37.5,26.1,9.4,18644,Thursday,2014,28,7,2,1017.5,16.9,0.0,77
4556,2014-07-10 03:00:00,30.7,42.0,26.2,10.8,18644,Thursday,2014,28,7,3,1017.3,16.8,0.0,78
4557,2014-07-10 04:00:00,40.1,63.1,26.6,11.6,18644,Thursday,2014,28,7,4,1017.4,17.8,0.0,78
4558,2014-07-10 05:00:00,45.8,82.4,35.0,12.6,18644,Thursday,2014,28,7,5,1017.3,19.7,0.0,72
4559,2014-07-10 06:00:00,64.1,145.3,47.3,14.9,18644,Thursday,2014,28,7,6,1017.5,20.9,0.0,68
4560,2014-07-10 07:00:00,62.2,146.1,47.6,16.0,18644,Thursday,2014,28,7,7,1017.7,22.8,0.0,62
4561,2014-07-10 08:00:00,54.3,116.8,48.3,15.6,18644,Thursday,2014,28,7,8,1018.0,25.1,0.0,54
4562,2014-07-10 09:00:00,45.6,95.1,37.9,14.0,18644,Thursday,2014,28,7,9,1017.8,27.4,0.0,44
4563,2014-07-10 10:00:00,43.7,99.3,33.9,15.2,18644,Thursday,2014,28,7,10,1017.9,28.3,0.0,39
4564,2014-07-10 11:00:00,42.3,88.9,39.1,11.7,18644,Thursday,2014,28,7,11,1018.0,27.5,0.0,34
4565,2014-07-10 12:00:00,29.2,58.0,28.0,4.0,18644,Thursday,2014,28,7,12,1018.5,25.5,0.0,47
4566,2014-07-10 13:00:00,19.2,31.9,51.2,4.3,18644,Thursday,2014,28,7,13,1018.8,23.6,0.0,57
4567,2014-07-10 14:00:00,18.1,27.0,24.1,17.4,18644,Thursday,2014,28,7,14,1018.9,23.4,0.0,57
4568,2014-07-10 15:00:00,21.9,33.2,31.1,7.5,18644,Thursday,2014,28,7,15,1019.0,22.5,0.0,64
4569,2014-07-10 16:00:00,23.2,39.2,25.2,11.4,18644,Thursday,2014,28,7,16,1019.2,21.9,0.0,63
4570,2014-07-10 17:00:00,16.9,25.4,17.7,8.3,18644,Thursday,2014,28,7,17,1019.6,20.5,0.0,64
4571,2014-07-10 18:00:00,12.1,19.6,12.9,3.2,18644,Thursday,2014,28,7,18,1020.1,19.4,0.0,63
4572,2014-07-10 19:00:00,8.4,13.7,12.7,1.2,18644,Thursday,2014,28,7,19,1020.5,18.4,0.0,56
4573,2014-07-10 20:00:00,13.5,26.3,7.9,-0.3,18644,Thursday,2014,28,7,20,1020.8,17.9,0.0,59
4574,2014-07-10 21:00:00,11.0,19.7,11.9,2.8,18644,Thursday,2014,28,7,21,1021.1,17.3,0.0,59
4575,2014-07-10 22:00:00,11.5,20.1,6.5,2.1,18644,Thursday,2014,28,7,22,1021.6,16.4,0.0,65
4576,2014-07-10 23:00:00,5.3,8.8,7.2,3.6,18644,Thursday,2014,28,7,23,1022.1,15.8,0.0,67
4577,2014-07-11 00:00:00,1.4,2.7,8.2,2.8,18644,Friday,2014,28,7,0,1022.0,15.5,0.0,69
4578,2014-07-11 01:00:00,1.7,2.9,8.7,4.3,18644,Friday,2014,28,7,1,1022.2,15.4,0.0,69
4579,2014-07-11 02:00:00,1.4,2.5,10.2,2.8,18644,Friday,2014,28,7,2,1022.1,14.9,0.0,75
4580,2014-07-11 03:00:00,6.6,12.0,12.8,3.0,18644,Friday,2014,28,7,3,1022.3,15.0,0.0,72
4581,2014-07-11 04:00:00,8.8,13.9,9.6,0.8,18644,Friday,2014,28,7,4,1022.3,15.0,0.0,70
4582,2014-07-11 05:00:00,10.2,19.8,9.5,1.9,18644,Friday,2014,28,7,5,1022.5,15.8,0.0,70
4583,2014-07-11 06:00:00,22.6,52.4,19.8,4.7,18644,Friday,2014,28,7,6,1022.7,16.7,0.0,68
4584,2014-07-11 07:00:00,15.7,37.1,19.4,3.7,18644,Friday,2014,28,7,7,1023.1,17.5,0.0,63
4585,2014-07-11 08:00:00,13.4,31.1,23.2,2.7,18644,Friday,2014,28,7,8,1023.3,17.9,0.0,56
4586,2014-07-11 09:00:00,17.2,36.7,26.0,4.8,18644,Friday,2014,28,7,9,1023.1,18.7,0.0,54
4587,2014-07-11 10:00:00,13.4,31.6,24.6,8.3,18644,Friday,2014,28,7,10,1022.8,18.8,0.0,59
4588,2014-07-11 11:00:00,14.0,29.4,24.7,10.9,18644,Friday,2014,28,7,11,1022.6,19.2,0.0,56
4589,2014-07-11 12:00:00,14.4,32.4,24.8,8.3,18644,Friday,2014,28,7,12,1022.4,18.9,0.0,55
4590,2014-07-11 13:00:00,15.5,36.9,21.3,3.4,18644,Friday,2014,28,7,13,1022.1,20.1,0.0,47
4591,2014-07-11 14:00:00,13.2,31.0,21.2,5.4,18644,Friday,2014,28,7,14,1021.8,19.1,0.0,49
4592,2014-07-11 15:00:00,10.8,22.9,17.9,4.8,18644,Friday,2014,28,7,15,1021.7,18.8,0.0,49
4593,2014-07-11 16:00:00,11.0,22.8,13.3,6.8,18644,Friday,2014,28,7,16,1021.5,18.4,0.0,48
4594,2014-07-11 17:00:00,11.3,22.4,,,18644,Friday,2014,28,7,17,1021.0,18.2,0.0,47
4595,2014-07-11 18:00:00,13.5,26.7,,5.5,18644,Friday,2014,28,7,18,1020.6,17.3,0.0,58
4596,2014-07-11 19:00:00,8.8,16.3,15.5,6.6,18644,Friday,2014,28,7,19,1020.9,16.6,0.0,65
4597,2014-07-11 20:00:00,6.3,9.5,16.0,10.0,18644,Friday,2014,28,7,20,1021.1,15.6,0.0,71
4598,2014-07-11 21:00:00,6.6,9.8,15.4,8.2,18644,Friday,2014,28,7,21,1021.0,14.9,0.0,74
4599,2014-07-11 22:00:00,5.2,8.1,16.4,5.7,18644,Friday,2014,28,7,22,1020.8,14.4,0.0,75
4600,2014-07-11 23:00:00,4.0,5.6,9.2,3.5,18644,Friday,2014,28,7,23,1020.4,14.1,0.0,76
4601,2014-07-12 00:00:00,5.0,6.6,9.3,2.5,18644,Saturday,2014,28,7,0,1020.2,13.9,0.0,77
4602,2014-07-12 01:00:00,5.1,6.1,10.0,1.2,18644,Saturday,2014,28,7,1,1020.0,13.3,0.0,84
4603,2014-07-12 02:00:00,12.0,17.5,10.3,3.8,18644,Saturday,2014,28,7,2,1019.9,13.0,0.0,86
4604,2014-07-12 03:00:00,15.4,24.4,11.0,3.8,18644,Saturday,2014,28,7,3,1019.6,13.6,0.0,85
4605,2014-07-12 04:00:00,15.3,25.3,12.9,3.2,18644,Saturday,2014,28,7,4,1019.2,14.8,0.0,81
4606,2014-07-12 05:00:00,6.3,9.7,8.8,1.0,18644,Saturday,2014,28,7,5,1019.0,17.0,0.0,73
4607,2014-07-12 06:00:00,9.3,14.5,10.2,2.2,18644,Saturday,2014,28,7,6,1018.8,17.8,0.0,65
4608,2014-07-12 07:00:00,7.7,14.6,10.8,1.8,18644,Saturday,2014,28,7,7,1018.8,19.2,0.0,59
4609,2014-07-12 08:00:00,7.5,13.3,13.2,2.5,18644,Saturday,2014,28,7,8,1018.5,20.3,0.0,50
4610,2014-07-12 09:00:00,7.1,12.2,11.1,-1.0,18644,Saturday,2014,28,7,9,1018.3,20.8,0.0,39
4611,2014-07-12 10:00:00,5.7,11.0,16.4,1.6,18644,Saturday,2014,28,7,10,1018.0,20.9,0.0,40
4612,2014-07-12 11:00:00,3.7,8.7,17.4,5.6,18644,Saturday,2014,28,7,11,1017.9,21.2,0.0,41
4613,2014-07-12 12:00:00,6.0,13.1,19.2,4.7,18644,Saturday,2014,28,7,12,1017.5,20.8,0.0,37
4614,2014-07-12 13:00:00,5.3,9.9,18.5,8.6,18644,Saturday,2014,28,7,13,1017.1,21.2,0.0,37
4615,2014-07-12 14:00:00,3.5,8.2,18.7,6.1,18644,Saturday,2014,28,7,14,1016.6,20.4,0.0,43
4616,2014-07-12 15:00:00,6.0,13.4,7.2,3.0,18644,Saturday,2014,28,7,15,1016.4,19.3,0.0,50
4617,2014-07-12 16:00:00,4.4,9.1,20.6,4.7,18644,Saturday,2014,28,7,16,1016.0,19.7,0.0,50
4618,2014-07-12 17:00:00,5.5,9.6,14.9,5.9,18644,Saturday,2014,28,7,17,1015.5,19.0,0.0,52
4619,2014-07-12 18:00:00,8.0,14.5,10.9,5.2,18644,Saturday,2014,28,7,18,1015.3,18.6,0.0,57
4620,2014-07-12 19:00:00,6.4,10.7,10.4,5.7,18644,Saturday,2014,28,7,19,1015.4,17.7,0.0,65
4621,2014-07-12 20:00:00,5.2,9.4,14.7,12.3,18644,Saturday,2014,28,7,20,1015.5,17.7,0.0,66
4622,2014-07-12 21:00:00,3.8,6.8,15.1,7.5,18644,Saturday,2014,28,7,21,1014.8,17.5,0.0,65
4623,2014-07-12 22:00:00,4.0,6.2,9.9,4.5,18644,Saturday,2014,28,7,22,1014.2,17.4,0.0,66
4624,2014-07-12 23:00:00,6.1,8.8,10.2,3.3,18644,Saturday,2014,28,7,23,1013.2,17.2,0.0,70
4625,2014-07-13 00:00:00,4.7,6.4,13.1,5.2,18644,Sunday,2014,28,7,0,1012.8,16.8,0.0,73
4626,2014-07-13 01:00:00,3.6,5.7,15.7,7.5,18644,Sunday,2014,28,7,1,1012.1,16.8,0.0,74
4627,2014-07-13 02:00:00,3.9,5.3,10.5,5.3,18644,Sunday,2014,28,7,2,1011.3,16.7,0.0,78
4628,2014-07-13 03:00:00,6.0,8.1,13.4,4.9,18644,Sunday,2014,28,7,3,1010.8,16.9,0.0,78
4629,2014-07-13 04:00:00,4.5,6.7,13.4,6.0,18644,Sunday,2014,28,7,4,1010.5,17.7,0.0,77
4630,2014-07-13 05:00:00,4.4,5.7,13.9,,18644,Sunday,2014,28,7,5,1009.6,18.4,0.0,76
4631,2014-07-13 06:00:00,6.3,9.3,16.8,9.0,18644,Sunday,2014,28,7,6,1008.7,18.9,0.0,77
4632,2014-07-13 07:00:00,3.3,4.9,42.7,,18644,Sunday,2014,28,7,7,1008.3,18.8,0.0,79
4633,2014-07-13 08:00:00,5.0,6.8,33.4,11.4,18644,Sunday,2014,28,7,8,1008.1,18.5,0.0,82
4634,2014-07-13 09:00:00,4.2,5.6,23.8,13.4,18644,Sunday,2014,28,7,9,1007.8,19.2,0.0,81
4635,2014-07-13 10:00:00,11.2,16.3,22.2,11.0,18644,Sunday,2014,28,7,10,1007.4,21.7,0.0,71
4636,2014-07-13 11:00:00,11.1,17.0,19.3,11.8,18644,Sunday,2014,28,7,11,1007.1,22.6,0.0,66
4637,2014-07-13 12:00:00,6.5,11.4,22.8,11.3,18644,Sunday,2014,28,7,12,1006.8,23.1,0.0,61
4638,2014-07-13 13:00:00,9.3,14.7,20.0,6.4,18644,Sunday,2014,28,7,13,1006.9,22.0,0.0,68
4639,2014-07-13 14:00:00,15.9,30.0,59.3,14.5,18644,Sunday,2014,28,7,14,1006.7,21.9,0.0,70
4640,2014-07-13 15:00:00,9.2,18.6,41.0,14.7,18644,Sunday,2014,28,7,15,1006.6,22.1,0.0,71
4641,2014-07-13 16:00:00,9.2,18.1,33.3,12.5,18644,Sunday,2014,28,7,16,1006.4,21.3,0.0,73
4642,2014-07-13 17:00:00,8.8,15.0,28.3,9.7,18644,Sunday,2014,28,7,17,1006.4,20.6,0.0,76
4643,2014-07-13 18:00:00,20.5,33.0,27.7,12.8,18644,Sunday,2014,28,7,18,1006.3,19.8,0.0,79
4644,2014-07-13 19:00:00,16.2,21.2,20.9,11.3,18644,Sunday,2014,28,7,19,1006.5,19.3,0.0,80
4645,2014-07-13 20:00:00,22.3,32.5,16.2,7.9,18644,Sunday,2014,28,7,20,1006.8,18.5,0.0,82
4646,2014-07-13 21:00:00,27.0,42.6,15.1,5.7,18644,Sunday,2014,28,7,21,1007.0,17.6,0.0,85
4647,2014-07-13 22:00:00,26.4,45.6,11.5,2.7,18644,Sunday,2014,28,7,22,1007.2,17.4,0.0,87
4648,2014-07-13 23:00:00,23.0,40.3,8.3,1.7,18644,Sunday,2014,28,7,23,1007.3,17.1,0.0,87
4649,2014-07-14 00:00:00,16.6,26.2,5.8,-0.4,18644,Monday,2014,29,7,0,1007.2,17.0,0.0,89
4650,2014-07-14 01:00:00,15.5,25.0,8.0,0.3,18644,Monday,2014,29,7,1,1007.5,16.7,0.0,88
4651,2014-07-14 02:00:00,11.8,18.5,11.0,1.6,18644,Monday,2014,29,7,2,1007.8,16.8,0.0,87
4652,2014-07-14 03:00:00,14.6,22.7,11.1,1.5,18644,Monday,2014,29,7,3,1008.1,16.7,0.0,87
4653,2014-07-14 04:00:00,17.3,25.5,16.0,1.7,18644,Monday,2014,29,7,4,1008.4,16.8,0.0,84
4654,2014-07-14 05:00:00,25.5,45.4,22.0,4.9,18644,Monday,2014,29,7,5,1008.7,17.3,0.0,81
4655,2014-07-14 06:00:00,34.5,64.9,24.3,8.3,18644,Monday,2014,29,7,6,1008.8,18.9,0.0,69
4656,2014-07-14 07:00:00,27.0,51.3,23.4,7.9,18644,Monday,2014,29,7,7,1009.0,20.4,0.0,59
4657,2014-07-14 08:00:00,33.9,66.6,21.5,4.0,18644,Monday,2014,29,7,8,1009.0,23.0,0.0,52
4658,2014-07-14 09:00:00,38.9,84.8,32.1,6.3,18644,Monday,2014,29,7,9,1009.3,23.0,0.0,51
4659,2014-07-14 10:00:00,42.6,96.3,40.4,7.4,18644,Monday,2014,29,7,10,1009.4,23.1,0.0,51
4660,2014-07-14 11:00:00,41.8,95.3,36.9,7.2,18644,Monday,2014,29,7,11,1009.6,21.8,0.0,56
4661,2014-07-14 12:00:00,46.2,99.6,36.8,6.4,18644,Monday,2014,29,7,12,1009.7,20.4,0.0,65
4662,2014-07-14 13:00:00,43.5,95.3,42.0,16.9,18644,Monday,2014,29,7,13,1010.0,19.5,0.4,71
4663,2014-07-14 14:00:00,41.5,98.9,41.3,8.5,18644,Monday,2014,29,7,14,1009.8,18.1,0.1,77
4664,2014-07-14 15:00:00,50.1,103.6,33.6,4.3,18644,Monday,2014,29,7,15,1009.6,17.4,0.0,85
4665,2014-07-14 16:00:00,50.4,100.2,47.6,8.5,18644,Monday,2014,29,7,16,1009.3,17.2,0.5,87
4666,2014-07-14 17:00:00,38.8,67.9,30.4,9.9,18644,Monday,2014,29,7,17,1009.0,15.9,0.1,97
4667,2014-07-14 18:00:00,47.2,84.9,31.8,11.2,18644,Monday,2014,29,7,18,1009.2,15.9,0.0,97
4668,2014-07-14 19:00:00,44.3,81.7,17.8,5.8,18644,Monday,2014,29,7,19,1009.2,15.9,0.0,95
4669,2014-07-14 20:00:00,36.2,60.8,25.2,7.8,18644,Monday,2014,29,7,20,1009.2,15.7,0.0,94
4670,2014-07-14 21:00:00,30.0,48.2,20.3,5.4,18644,Monday,2014,29,7,21,1008.9,15.7,0.1,96
4671,2014-07-14 22:00:00,27.1,39.2,12.8,6.9,18644,Monday,2014,29,7,22,1008.8,15.7,0.7,97
4672,2014-07-14 23:00:00,22.5,31.6,11.8,7.6,18644,Monday,2014,29,7,23,1008.5,14.8,0.4,96
4673,2014-07-15 00:00:00,13.4,19.3,5.2,-1.1,18644,Tuesday,2014,29,7,0,1008.4,14.5,0.3,98
4674,2014-07-15 01:00:00,10.8,14.5,6.2,1.6,18644,Tuesday,2014,29,7,1,1007.8,14.5,0.0,98
4675,2014-07-15 02:00:00,19.8,25.2,8.5,4.1,18644,Tuesday,2014,29,7,2,1007.8,14.5,0.0,98
4676,2014-07-15 03:00:00,15.4,24.2,10.2,1.5,18644,Tuesday,2014,29,7,3,1008.0,14.2,0.0,99
4677,2014-07-15 04:00:00,23.6,34.8,7.4,1.8,18644,Tuesday,2014,29,7,4,1008.7,14.9,0.0,98
4678,2014-07-15 05:00:00,27.4,45.6,11.1,3.3,18644,Tuesday,2014,29,7,5,1008.8,15.6,0.0,97
4679,2014-07-15 06:00:00,47.2,99.5,19.7,6.5,18644,Tuesday,2014,29,7,6,1009.1,17.1,0.0,89
4680,2014-07-15 07:00:00,35.7,74.6,17.0,4.6,18644,Tuesday,2014,29,7,7,1009.4,18.3,0.0,80
4681,2014-07-15 08:00:00,35.9,77.6,21.7,6.4,18644,Tuesday,2014,29,7,8,1009.9,20.4,0.0,71
4682,2014-07-15 09:00:00,30.8,66.2,16.9,4.5,18644,Tuesday,2014,29,7,9,1010.0,21.2,0.0,66
4683,2014-07-15 10:00:00,30.4,60.4,10.9,5.3,18644,Tuesday,2014,29,7,10,1010.1,22.7,0.0,55
4684,2014-07-15 11:00:00,43.0,82.2,18.5,2.5,18644,Tuesday,2014,29,7,11,1010.1,23.1,0.0,50
4685,2014-07-15 12:00:00,37.1,70.3,13.9,4.3,18644,Tuesday,2014,29,7,12,1010.4,22.4,0.0,53
4686,2014-07-15 13:00:00,27.7,47.4,22.2,6.5,18644,Tuesday,2014,29,7,13,1010.7,21.2,0.0,69
4687,2014-07-15 14:00:00,32.7,61.8,31.4,11.6,18644,Tuesday,2014,29,7,14,1010.7,22.7,0.0,62
4688,2014-07-15 15:00:00,65.0,137.6,26.2,2.2,18644,Tuesday,2014,29,7,15,1011.0,23.7,0.0,47
4689,2014-07-15 16:00:00,44.5,81.4,21.9,2.8,18644,Tuesday,2014,29,7,16,1011.4,21.7,0.0,61
