Start,Slut,NO2 (344),NOX as NO2 (345),PM10 (342),PM2.5 (343)
16-01-2016 14:00,16-01-2016 15:00,71.1,144,9.5,2
16-01-2016 15:00,16-01-2016 16:00,92.4,197.6,11.6,6.2
16-01-2016 16:00,16-01-2016 17:00,94.3,215.3,11.5,7.6
16-01-2016 17:00,16-01-2016 18:00,88.4,197.4,13.9,9.6
16-01-2016 18:00,16-01-2016 19:00,81.4,167.6,13.4,7.8
16-01-2016 19:00,16-01-2016 20:00,62.5,117,13.7,8.2
16-01-2016 20:00,16-01-2016 21:00,69.1,129.5,13.4,10.5
16-01-2016 21:00,16-01-2016 22:00,51.2,89,12.1,7.1
16-01-2016 22:00,16-01-2016 23:00,42,66.9,9.4,5.9
16-01-2016 23:00,17-01-2016 00:00,38.2,60.8,7.7,4.6
17-01-2016 00:00,17-01-2016 01:00,34.5,56.3,6.3,3.4
17-01-2016 01:00,17-01-2016 02:00,24,34.2,5.2,1.5
17-01-2016 02:00,17-01-2016 03:00,20.6,29.8,4.1,2.8
17-01-2016 03:00,17-01-2016 04:00,15,21.5,3.4,1.8
17-01-2016 04:00,17-01-2016 05:00,14.6,20.3,4.7,1.2
17-01-2016 05:00,17-01-2016 06:00,15,23.4,4,1.3
17-01-2016 06:00,17-01-2016 07:00,18.7,28.7,4.7,1.7
17-01-2016 07:00,17-01-2016 08:00,23.9,41.1,5.5,1.7
17-01-2016 08:00,17-01-2016 09:00,33.4,58.7,4.3,2.1
17-01-2016 09:00,17-01-2016 10:00,35,60.9,6.1,3.3
17-01-2016 10:00,17-01-2016 11:00,42.9,79.5,7.1,4.6
17-01-2016 11:00,17-01-2016 12:00,54.6,110.8,6.8,4.1
17-01-2016 12:00,17-01-2016 13:00,50.7,98.6,6.5,2.8
17-01-2016 13:00,17-01-2016 14:00,53.8,104.5,6.1,3.1
17-01-2016 14:00,17-01-2016 15:00,53.1,98.9,8,3.1
17-01-2016 15:00,17-01-2016 16:00,60.4,120,7.6,2.9
17-01-2016 16:00,17-01-2016 17:00,64.7,125.8,8.4,4.5
17-01-2016 17:00,17-01-2016 18:00,65.5,131.6,9.3,6
17-01-2016 18:00,17-01-2016 19:00,60.4,123.3,7.9,4.2
17-01-2016 19:00,17-01-2016 20:00,57.9,114.2,6.7,3.3
17-01-2016 20:00,17-01-2016 21:00,45.3,82,4.7,1.9
17-01-2016 21:00,17-01-2016 22:00,28.3,48.4,4.8,0.9
17-01-2016 22:00,17-01-2016 23:00,17.5,28.6,3.3,-0.4
17-01-2016 23:00,18-01-2016 00:00,11.5,18.6,3.2,0.8
18-01-2016 00:00,18-01-2016 01:00,10,15.3,3,1.7
18-01-2016 01:00,18-01-2016 02:00,7.9,12.6,3.7,-0.5
18-01-2016 02:00,18-01-2016 03:00,6.7,10.4,3.6,1.7
18-01-2016 03:00,18-01-2016 04:00,8.7,14.2,3.7,-0.9
18-01-2016 04:00,18-01-2016 05:00,15.7,27.6,5.3,1.7
18-01-2016 05:00,18-01-2016 06:00,38.7,79,5.6,1
18-01-2016 06:00,18-01-2016 07:00,79.1,218.4,8,3.3
18-01-2016 07:00,18-01-2016 08:00,86.4,259.8,7,2.9
18-01-2016 08:00,18-01-2016 09:00,83.7,253.2,7.4,4.2
18-01-2016 09:00,18-01-2016 10:00,98.4,329.4,10.7,5.3
18-01-2016 10:00,18-01-2016 11:00,99.7,294.6,15.7,7.6
18-01-2016 11:00,18-01-2016 12:00,88.6,232.5,13.4,5.3
18-01-2016 12:00,18-01-2016 13:00,79.3,200.4,,6.6
18-01-2016 13:00,18-01-2016 14:00,76.2,202.3,,
18-01-2016 14:00,18-01-2016 15:00,78.7,202.6,10.4,1.5
18-01-2016 15:00,18-01-2016 16:00,84.1,208.6,8.3,4.2
18-01-2016 16:00,18-01-2016 17:00,72.8,191.2,8.4,4.3
18-01-2016 17:00,18-01-2016 18:00,72,172.9,8.1,4.3
18-01-2016 18:00,18-01-2016 19:00,80.7,188.7,10,4.5
18-01-2016 19:00,18-01-2016 20:00,61.2,132.9,9.4,4.1
18-01-2016 20:00,18-01-2016 21:00,55.1,104.9,8.1,3.9
18-01-2016 21:00,18-01-2016 22:00,49.1,91.2,9,2.6
18-01-2016 22:00,18-01-2016 23:00,42.8,75.8,6.7,2.5
18-01-2016 23:00,19-01-2016 00:00,32.1,51.7,6.7,2.8
19-01-2016 00:00,19-01-2016 01:00,29.2,47.6,7.1,3.9
19-01-2016 01:00,19-01-2016 02:00,23.9,37.2,7.1,5.1
19-01-2016 02:00,19-01-2016 03:00,26.6,45.4,7.6,4.3
19-01-2016 03:00,19-01-2016 04:00,36.2,59.2,6.7,4
19-01-2016 04:00,19-01-2016 05:00,48,104.5,7.6,4.5
19-01-2016 05:00,19-01-2016 06:00,72,190.5,8.4,6.4
19-01-2016 06:00,19-01-2016 07:00,116.1,388.3,13.3,7.2
19-01-2016 07:00,19-01-2016 08:00,115.9,394.5,14.2,7.4
19-01-2016 08:00,19-01-2016 09:00,110.9,458,14,6.9
19-01-2016 09:00,19-01-2016 10:00,124.1,607.3,18.3,7.9
19-01-2016 10:00,19-01-2016 11:00,123.9,540.5,21.8,9.1
19-01-2016 11:00,19-01-2016 12:00,138.1,574.3,23.9,10.4
19-01-2016 12:00,19-01-2016 13:00,127.4,508.3,28.6,10.8
19-01-2016 13:00,19-01-2016 14:00,107.7,373.8,23.2,6.2
19-01-2016 14:00,19-01-2016 15:00,115.1,406.6,21,6.4
19-01-2016 15:00,19-01-2016 16:00,110.9,387.1,16,4.5
19-01-2016 16:00,19-01-2016 17:00,93.7,314.9,10.5,3
19-01-2016 17:00,19-01-2016 18:00,97.1,319.3,12.5,3.9
19-01-2016 18:00,19-01-2016 19:00,94.5,272.8,14.2,3.8
19-01-2016 19:00,19-01-2016 20:00,92.5,265.5,12.3,2.9
19-01-2016 20:00,19-01-2016 21:00,74.5,180.6,11.6,3.6
19-01-2016 21:00,19-01-2016 22:00,59.9,130.9,9.1,2.9
19-01-2016 22:00,19-01-2016 23:00,57.8,116.4,8.6,3.9
19-01-2016 23:00,20-01-2016 00:00,64,128.4,9.5,2.8
20-01-2016 00:00,20-01-2016 01:00,63.2,123.3,11.3,4.9
20-01-2016 01:00,20-01-2016 02:00,57.1,107.8,10.1,3.6
20-01-2016 02:00,20-01-2016 03:00,55.3,115.7,10.6,4.1
20-01-2016 03:00,20-01-2016 04:00,53.3,110.4,10.3,5.2
20-01-2016 04:00,20-01-2016 05:00,62.4,155,10.9,7.3
20-01-2016 05:00,20-01-2016 06:00,82.4,262.6,12.8,7.7
20-01-2016 06:00,20-01-2016 07:00,126.5,571.3,18.4,9.4
20-01-2016 07:00,20-01-2016 08:00,134.3,616.2,18.9,10.4
20-01-2016 08:00,20-01-2016 09:00,130.9,621.4,22.2,11.3
20-01-2016 09:00,20-01-2016 10:00,140.4,627,28.6,13.3
20-01-2016 10:00,20-01-2016 11:00,108.9,403.6,21.8,8.6
20-01-2016 11:00,20-01-2016 12:00,91,305.4,15.7,7.2
20-01-2016 12:00,20-01-2016 13:00,101.8,356,20.3,7.2
20-01-2016 13:00,20-01-2016 14:00,105.3,359.1,18.1,6.5
20-01-2016 14:00,20-01-2016 15:00,114.9,421.7,21.5,7.7
20-01-2016 15:00,20-01-2016 16:00,113.7,422.8,22.7,9.8
20-01-2016 16:00,20-01-2016 17:00,121.1,478,20,8.3
20-01-2016 17:00,20-01-2016 18:00,111.3,388.6,16.4,5.8
20-01-2016 18:00,20-01-2016 19:00,105.4,310.9,21.2,7.2
20-01-2016 19:00,20-01-2016 20:00,94.3,246.6,16,8.2
20-01-2016 20:00,20-01-2016 21:00,74,179.3,13.6,6.8
20-01-2016 21:00,20-01-2016 22:00,64.5,143.6,12.4,6.2
20-01-2016 22:00,20-01-2016 23:00,57.2,98.9,10.3,6.6
20-01-2016 23:00,21-01-2016 00:00,48.1,83.1,9.4,4
21-01-2016 00:00,21-01-2016 01:00,48.9,85.2,9.9,6.1
21-01-2016 01:00,21-01-2016 02:00,47.1,93.2,12.2,5.7
21-01-2016 02:00,21-01-2016 03:00,33.5,59.4,9.8,4.8
21-01-2016 03:00,21-01-2016 04:00,35.1,61.3,8.8,5.6
21-01-2016 04:00,21-01-2016 05:00,40,82.6,11,4.2
21-01-2016 05:00,21-01-2016 06:00,58.9,155.8,15.8,8.2
21-01-2016 06:00,21-01-2016 07:00,103.6,436.9,20.2,9.7
21-01-2016 07:00,21-01-2016 08:00,102.4,446.5,16.7,10.9
21-01-2016 08:00,21-01-2016 09:00,98.3,418.8,16.1,10.2
21-01-2016 09:00,21-01-2016 10:00,103,443,17.2,10.4
21-01-2016 10:00,21-01-2016 11:00,104,401,18.8,10.4
21-01-2016 11:00,21-01-2016 12:00,94.9,332.4,16.6,8.3
21-01-2016 12:00,21-01-2016 13:00,88.6,291.9,14.4,6.3
21-01-2016 13:00,21-01-2016 14:00,82.3,263.1,15.9,7.4
21-01-2016 14:00,21-01-2016 15:00,81.1,298.1,17.7,8.9
21-01-2016 15:00,21-01-2016 16:00,91.8,386.4,18.1,11.6
21-01-2016 16:00,21-01-2016 17:00,79.3,320.9,16.8,12.1
21-01-2016 17:00,21-01-2016 18:00,69.2,257.4,17.1,10.2
21-01-2016 18:00,21-01-2016 19:00,67.9,198.1,12.1,6.6
21-01-2016 19:00,21-01-2016 20:00,64.2,154.3,12.6,7.7
21-01-2016 20:00,21-01-2016 21:00,54.9,114.5,10.1,7.4
21-01-2016 21:00,21-01-2016 22:00,48.5,98.6,12.2,9
21-01-2016 22:00,21-01-2016 23:00,42.1,76.6,13.7,9.5
21-01-2016 23:00,22-01-2016 00:00,34.6,61.2,13.4,9.3
22-01-2016 00:00,22-01-2016 01:00,25.3,41.2,13.8,9.3
22-01-2016 01:00,22-01-2016 02:00,20.3,31.3,11.2,7.9
22-01-2016 02:00,22-01-2016 03:00,18.6,28.9,11.2,10.2
22-01-2016 03:00,22-01-2016 04:00,22.3,37.7,12,8.1
22-01-2016 04:00,22-01-2016 05:00,33.7,63.7,13.1,7.9
22-01-2016 05:00,22-01-2016 06:00,55.3,140.1,12.5,9.8
22-01-2016 06:00,22-01-2016 07:00,92.1,287.2,15.4,10.7
22-01-2016 07:00,22-01-2016 08:00,92.3,284.2,15.9,10.2
22-01-2016 08:00,22-01-2016 09:00,93.1,354,16.9,9.8
22-01-2016 09:00,22-01-2016 10:00,90.8,339.2,16.6,9.6
22-01-2016 10:00,22-01-2016 11:00,77.3,244.9,12.2,10
22-01-2016 11:00,22-01-2016 12:00,75.2,228.3,13.7,10
22-01-2016 12:00,22-01-2016 13:00,93.1,304.4,16.4,9.4
22-01-2016 13:00,22-01-2016 14:00,92.3,288.6,16,10.6
22-01-2016 14:00,22-01-2016 15:00,81,255.7,13.9,9.9
22-01-2016 15:00,22-01-2016 16:00,71.5,187,16.2,8.5
22-01-2016 16:00,22-01-2016 17:00,61.8,113.9,13.1,7.4
22-01-2016 17:00,22-01-2016 18:00,85.7,239.4,15.9,9.6
22-01-2016 18:00,22-01-2016 19:00,67.6,147.4,14.1,6.5
22-01-2016 19:00,22-01-2016 20:00,58.1,96.5,15.4,10.3
22-01-2016 20:00,22-01-2016 21:00,54.1,100.8,12.8,10.8
22-01-2016 21:00,22-01-2016 22:00,51.9,91.8,16.2,11
22-01-2016 22:00,22-01-2016 23:00,45.2,80.8,15,10
22-01-2016 23:00,23-01-2016 00:00,42.5,75.1,14.2,10.3
23-01-2016 00:00,23-01-2016 01:00,30.8,45.6,13.6,9.9
23-01-2016 01:00,23-01-2016 02:00,37.8,60,12.5,9.1
23-01-2016 02:00,23-01-2016 03:00,36.4,52,12.4,6.7
23-01-2016 03:00,23-01-2016 04:00,39.1,60.1,13.6,7.5
23-01-2016 04:00,23-01-2016 05:00,46.9,77.7,13.9,7.6
23-01-2016 05:00,23-01-2016 06:00,46.1,74,13.9,7.2
23-01-2016 06:00,23-01-2016 07:00,43.6,62.1,13.5,8.2
23-01-2016 07:00,23-01-2016 08:00,35.6,51.9,12.9,6.1
23-01-2016 08:00,23-01-2016 09:00,66.7,119.8,20.1,6.5
23-01-2016 09:00,23-01-2016 10:00,68.2,131,22.1,7.2
23-01-2016 10:00,23-01-2016 11:00,42.5,72.3,18.1,9.2
23-01-2016 11:00,23-01-2016 12:00,38.5,66.2,19,9.4
23-01-2016 12:00,23-01-2016 13:00,43.1,76.9,21.1,10.1
23-01-2016 13:00,23-01-2016 14:00,51.3,93.1,24.9,10.6
23-01-2016 14:00,23-01-2016 15:00,54.2,94.3,22.7,10
23-01-2016 15:00,23-01-2016 16:00,41.9,67.5,18.1,7.9
23-01-2016 16:00,23-01-2016 17:00,31.9,49.8,15,7
23-01-2016 17:00,23-01-2016 18:00,27.5,42.6,14.9,7.2
23-01-2016 18:00,23-01-2016 19:00,28.1,43.7,,
23-01-2016 19:00,23-01-2016 20:00,28.4,42.4,,
23-01-2016 20:00,23-01-2016 21:00,,,,
23-01-2016 21:00,23-01-2016 22:00,,,,
23-01-2016 22:00,23-01-2016 23:00,,,,
23-01-2016 23:00,24-01-2016 00:00,,,,
24-01-2016 00:00,24-01-2016 01:00,,,,
24-01-2016 01:00,24-01-2016 02:00,,,,
24-01-2016 02:00,24-01-2016 03:00,,,,
24-01-2016 03:00,24-01-2016 04:00,,,,
24-01-2016 04:00,24-01-2016 05:00,,,,
24-01-2016 05:00,24-01-2016 06:00,,,,
24-01-2016 06:00,24-01-2016 07:00,,,,
24-01-2016 07:00,24-01-2016 08:00,,,,
24-01-2016 08:00,24-01-2016 09:00,,,,
24-01-2016 09:00,24-01-2016 10:00,,,,
24-01-2016 10:00,24-01-2016 11:00,,,,
24-01-2016 11:00,24-01-2016 12:00,35.4,76.8,,
24-01-2016 12:00,24-01-2016 13:00,39.5,85.9,,
24-01-2016 13:00,24-01-2016 14:00,38.9,82.5,,
24-01-2016 14:00,24-01-2016 15:00,,,,
24-01-2016 15:00,24-01-2016 16:00,,,,
24-01-2016 16:00,24-01-2016 17:00,39.9,81.8,,
24-01-2016 17:00,24-01-2016 18:00,42.7,81.6,,
24-01-2016 18:00,24-01-2016 19:00,40.4,80.5,,4.9
24-01-2016 19:00,24-01-2016 20:00,34.6,66.6,12.1,4.6
24-01-2016 20:00,24-01-2016 21:00,26.3,47,8.6,4.7
24-01-2016 21:00,24-01-2016 22:00,26.1,43.4,6.9,3.5
24-01-2016 22:00,24-01-2016 23:00,23.3,37.3,7.7,2.1
24-01-2016 23:00,25-01-2016 00:00,19.4,29.3,5.6,-0.9
25-01-2016 00:00,25-01-2016 01:00,13.7,20.4,4.8,3.1
25-01-2016 01:00,25-01-2016 02:00,11.8,16.1,7.3,4.2
25-01-2016 02:00,25-01-2016 03:00,9.2,13.2,6,3.6
25-01-2016 03:00,25-01-2016 04:00,16.2,25.6,4.9,1
25-01-2016 04:00,25-01-2016 05:00,26.7,48.6,10.5,3.2
25-01-2016 05:00,25-01-2016 06:00,49.4,118.4,11.8,5.3
25-01-2016 06:00,25-01-2016 07:00,80.7,278.8,14.1,4.9
25-01-2016 07:00,25-01-2016 08:00,73.9,247.8,9,3.7
25-01-2016 08:00,25-01-2016 09:00,77.2,286.8,13.8,4.9
25-01-2016 09:00,25-01-2016 10:00,84.5,394.6,22.5,6.7
25-01-2016 10:00,25-01-2016 11:00,74.4,241.9,15.3,2.9
25-01-2016 11:00,25-01-2016 12:00,75.6,255.9,14,4.7
25-01-2016 12:00,25-01-2016 13:00,58.3,135.1,12.4,3.1
25-01-2016 13:00,25-01-2016 14:00,52.6,111.5,9,1.8
25-01-2016 14:00,25-01-2016 15:00,56.2,130.7,13.3,1.7
25-01-2016 15:00,25-01-2016 16:00,62,162.7,13.8,4.7
25-01-2016 16:00,25-01-2016 17:00,58.4,155.6,12,3.5
25-01-2016 17:00,25-01-2016 18:00,51.3,118,14.8,3.5
25-01-2016 18:00,25-01-2016 19:00,52.4,127,14.9,4.6
25-01-2016 19:00,25-01-2016 20:00,43.9,102.4,15.5,3.8
25-01-2016 20:00,25-01-2016 21:00,37.6,86.2,13.5,4.4
25-01-2016 21:00,25-01-2016 22:00,36.2,81.9,14.8,2.7
25-01-2016 22:00,25-01-2016 23:00,29.6,59.5,9.6,4.2
25-01-2016 23:00,26-01-2016 00:00,21.4,36.1,8.3,1.8
26-01-2016 00:00,26-01-2016 01:00,20.8,42.3,7.7,2.1
26-01-2016 01:00,26-01-2016 02:00,15.8,23.6,6.2,4.7
26-01-2016 02:00,26-01-2016 03:00,14.1,19.1,7.2,3.5
26-01-2016 03:00,26-01-2016 04:00,16.9,25.5,9.8,3.5
26-01-2016 04:00,26-01-2016 05:00,16.6,22.9,9.8,5.2
26-01-2016 05:00,26-01-2016 06:00,21.8,34.3,13.5,4.4
26-01-2016 06:00,26-01-2016 07:00,37,86.1,14.5,3.4
26-01-2016 07:00,26-01-2016 08:00,52.7,111.5,17.7,4.6
26-01-2016 08:00,26-01-2016 09:00,39.4,94,13.1,4.8
26-01-2016 09:00,26-01-2016 10:00,45.8,109.4,15.5,9
26-01-2016 10:00,26-01-2016 11:00,56.1,123,18.3,7.7
26-01-2016 11:00,26-01-2016 12:00,69,137.1,13.3,4.9
26-01-2016 12:00,26-01-2016 13:00,54.4,114,10.7,1.4
26-01-2016 13:00,26-01-2016 14:00,54.7,128.7,8.4,2.2
26-01-2016 14:00,26-01-2016 15:00,52,128.8,10.7,3.5
26-01-2016 15:00,26-01-2016 16:00,48,122.6,10.7,4.4
26-01-2016 16:00,26-01-2016 17:00,48,120.5,8.8,5.3
26-01-2016 17:00,26-01-2016 18:00,48.7,127.5,9.9,3.9
26-01-2016 18:00,26-01-2016 19:00,41.3,83.2,11,1.4
26-01-2016 19:00,26-01-2016 20:00,40.3,67.5,18.9,3.2
26-01-2016 20:00,26-01-2016 21:00,31.6,47.9,15.2,5.7
26-01-2016 21:00,26-01-2016 22:00,28.4,41.4,16.1,5.9
26-01-2016 22:00,26-01-2016 23:00,15.4,20.7,13.9,3.5
26-01-2016 23:00,27-01-2016 00:00,11.3,15.3,12.4,1.9
27-01-2016 00:00,27-01-2016 01:00,10.5,14.8,7.7,-1.5
27-01-2016 01:00,27-01-2016 02:00,10.8,15.6,7.2,0.1
27-01-2016 02:00,27-01-2016 03:00,7.9,10.5,7.2,0.5
27-01-2016 03:00,27-01-2016 04:00,6.5,8.3,10.5,1.2
27-01-2016 04:00,27-01-2016 05:00,9,14,7.4,2.3
27-01-2016 05:00,27-01-2016 06:00,18,31.2,10.8,2.7
27-01-2016 06:00,27-01-2016 07:00,45.6,105.4,8.5,2.2
27-01-2016 07:00,27-01-2016 08:00,46.9,112.6,7.2,3.3
27-01-2016 08:00,27-01-2016 09:00,40.5,95.5,8.1,4.9
27-01-2016 09:00,27-01-2016 10:00,51.7,125.5,9.9,5.3
27-01-2016 10:00,27-01-2016 11:00,55.4,158.4,10.2,4.9
27-01-2016 11:00,27-01-2016 12:00,62.2,153.2,12.8,5.1
27-01-2016 12:00,27-01-2016 13:00,66.8,155.4,14.3,6.2
27-01-2016 13:00,27-01-2016 14:00,67.5,162.6,25.1,6.9
27-01-2016 14:00,27-01-2016 15:00,64,147.6,32.9,6.9
27-01-2016 15:00,27-01-2016 16:00,55,110.1,29.5,4.9
27-01-2016 16:00,27-01-2016 17:00,56.4,127.5,20.6,5.5
27-01-2016 17:00,27-01-2016 18:00,49,88.2,25.3,9.1
27-01-2016 18:00,27-01-2016 19:00,43.7,69.6,20.8,5.5
27-01-2016 19:00,27-01-2016 20:00,36.3,49.2,17.5,5.2
27-01-2016 20:00,27-01-2016 21:00,41.2,62.4,15.7,3.8
27-01-2016 21:00,27-01-2016 22:00,32.1,53.8,18.4,3.2
27-01-2016 22:00,27-01-2016 23:00,30.9,46.1,10.4,1.3
27-01-2016 23:00,28-01-2016 00:00,26.3,38.5,6,-1.3
28-01-2016 00:00,28-01-2016 01:00,10.4,15.1,4.2,0.3
28-01-2016 01:00,28-01-2016 02:00,7.8,10.2,3.9,-1.7
28-01-2016 02:00,28-01-2016 03:00,6.6,8,3.9,-1.3
28-01-2016 03:00,28-01-2016 04:00,8,10.6,3.9,-1.2
28-01-2016 04:00,28-01-2016 05:00,13.8,19.8,5.8,-1
28-01-2016 05:00,28-01-2016 06:00,18,29.8,3.5,-2.3
28-01-2016 06:00,28-01-2016 07:00,36,75.3,3.1,0.7
28-01-2016 07:00,28-01-2016 08:00,40.6,87,22,0
28-01-2016 08:00,28-01-2016 09:00,33.5,62.5,22.1,4.8
28-01-2016 09:00,28-01-2016 10:00,37.7,79,9.3,2.5
28-01-2016 10:00,28-01-2016 11:00,27.7,57.9,13.2,3.7
28-01-2016 11:00,28-01-2016 12:00,28.6,65.7,14.2,5.9
28-01-2016 12:00,28-01-2016 13:00,35.6,77.1,13.3,8.9
28-01-2016 13:00,28-01-2016 14:00,35.5,66.5,13.2,7.8
28-01-2016 14:00,28-01-2016 15:00,34,64.7,8.6,3.1
28-01-2016 15:00,28-01-2016 16:00,29.5,58.9,13.5,5.3
28-01-2016 16:00,28-01-2016 17:00,30.1,66.6,16.7,5.6
28-01-2016 17:00,28-01-2016 18:00,33.5,72.3,10.8,3.1
28-01-2016 18:00,28-01-2016 19:00,27,51.4,20.1,4.9
28-01-2016 19:00,28-01-2016 20:00,23.5,45,12.8,3
28-01-2016 20:00,28-01-2016 21:00,22.4,40.5,7.8,1.7
28-01-2016 21:00,28-01-2016 22:00,22.9,39.5,11.2,3.9
28-01-2016 22:00,28-01-2016 23:00,15.1,25.5,11,3.4
28-01-2016 23:00,29-01-2016 00:00,12.5,19.1,9,2.9
29-01-2016 00:00,29-01-2016 01:00,9.5,14,8.9,3.7
29-01-2016 01:00,29-01-2016 02:00,6.4,10.4,13.5,5.3
29-01-2016 02:00,29-01-2016 03:00,5.1,7.9,12.6,7.4
29-01-2016 03:00,29-01-2016 04:00,5.3,8.4,12.4,5.1
29-01-2016 04:00,29-01-2016 05:00,8.5,14.1,12,4.3
29-01-2016 05:00,29-01-2016 06:00,26.2,45.3,13.8,3.6
29-01-2016 06:00,29-01-2016 07:00,39.9,73.4,12.8,6.8
29-01-2016 07:00,29-01-2016 08:00,48.1,93.1,13.5,5.3
29-01-2016 08:00,29-01-2016 09:00,51.8,103.6,15.6,5.8
29-01-2016 09:00,29-01-2016 10:00,34.5,60.3,18.6,5.1
29-01-2016 10:00,29-01-2016 11:00,36.5,64,25.7,4.7
29-01-2016 11:00,29-01-2016 12:00,27.4,49.1,41.9,3.8
29-01-2016 12:00,29-01-2016 13:00,26.5,47.4,32.4,2.9
29-01-2016 13:00,29-01-2016 14:00,34.7,67.1,39.4,2.2
29-01-2016 14:00,29-01-2016 15:00,29.7,57.4,28.2,1.7
29-01-2016 15:00,29-01-2016 16:00,31.9,69.1,8.7,0.4
29-01-2016 16:00,29-01-2016 17:00,28.1,60.2,4.5,0.5
29-01-2016 17:00,29-01-2016 18:00,21.3,39.8,4.7,2.5
29-01-2016 18:00,29-01-2016 19:00,17.3,28.1,3.2,1.3
29-01-2016 19:00,29-01-2016 20:00,11.4,17.3,3.7,3.2
29-01-2016 20:00,29-01-2016 21:00,13.7,20.9,7.7,6
29-01-2016 21:00,29-01-2016 22:00,10.1,15.9,30.6,7.1
29-01-2016 22:00,29-01-2016 23:00,8.7,14.4,45.5,10.1
29-01-2016 23:00,30-01-2016 00:00,7,11.1,39.8,9.9
30-01-2016 00:00,30-01-2016 01:00,7.9,10.9,37.2,8.4
30-01-2016 01:00,30-01-2016 02:00,6.4,8.9,29.8,8
30-01-2016 02:00,30-01-2016 03:00,6.3,8.3,35,8
30-01-2016 03:00,30-01-2016 04:00,6.9,9.5,30,10.2
30-01-2016 04:00,30-01-2016 05:00,7.9,10.2,31.3,8.2
30-01-2016 05:00,30-01-2016 06:00,8.5,11.6,33.4,8.7
30-01-2016 06:00,30-01-2016 07:00,12.7,18.7,26.6,7.2
30-01-2016 07:00,30-01-2016 08:00,14.2,21.1,23.8,7.8
30-01-2016 08:00,30-01-2016 09:00,15.4,23.6,25.2,7.3
30-01-2016 09:00,30-01-2016 10:00,15.7,24.6,46.2,9.3
30-01-2016 10:00,30-01-2016 11:00,16,26.7,75.4,9.9
30-01-2016 11:00,30-01-2016 12:00,14.1,21.5,54.9,10.2
30-01-2016 12:00,30-01-2016 13:00,14.6,23.7,49.1,10.2
30-01-2016 13:00,30-01-2016 14:00,17.6,28.9,33.7,9.8
30-01-2016 14:00,30-01-2016 15:00,16.1,24.9,13.7,6.8
30-01-2016 15:00,30-01-2016 16:00,27.9,42.5,53.3,3.3
30-01-2016 16:00,30-01-2016 17:00,29.9,45.1,69.9,8.4
30-01-2016 17:00,30-01-2016 18:00,33.3,50.6,63.6,8.5
30-01-2016 18:00,30-01-2016 19:00,25.3,38.6,57.5,6.6
30-01-2016 19:00,30-01-2016 20:00,20.7,31,50.2,6.6
30-01-2016 20:00,30-01-2016 21:00,17,24.1,42.7,6.5
30-01-2016 21:00,30-01-2016 22:00,16.6,23.8,42.6,6.4
30-01-2016 22:00,30-01-2016 23:00,15.7,22.1,35.7,6.5
30-01-2016 23:00,31-01-2016 00:00,16.3,21.9,24.5,8
31-01-2016 00:00,31-01-2016 01:00,11.6,16.1,13.7,3.5
31-01-2016 01:00,31-01-2016 02:00,8.8,12,11.3,1.7
31-01-2016 02:00,31-01-2016 03:00,5.9,8.5,10.8,1.9
31-01-2016 03:00,31-01-2016 04:00,5.3,7.6,13.8,3.4
31-01-2016 04:00,31-01-2016 05:00,7.3,10.3,14.5,5.3
31-01-2016 05:00,31-01-2016 06:00,7.5,9.8,14.7,3.5
31-01-2016 06:00,31-01-2016 07:00,9.9,13.6,13.3,7.6
31-01-2016 07:00,31-01-2016 08:00,9.4,12.5,13.8,2.9
31-01-2016 08:00,31-01-2016 09:00,13.8,20.5,13.5,7.7
31-01-2016 09:00,31-01-2016 10:00,12.2,18.3,16.4,5.4
31-01-2016 10:00,31-01-2016 11:00,21.1,37.4,60.5,6.8
31-01-2016 11:00,31-01-2016 12:00,25.4,41.8,93,8.1
31-01-2016 12:00,31-01-2016 13:00,28.7,47,69.7,5.7
31-01-2016 13:00,31-01-2016 14:00,31.3,53.4,76.3,6.6
31-01-2016 14:00,31-01-2016 15:00,40.9,67.3,64.5,9.1
31-01-2016 15:00,31-01-2016 16:00,49.1,84.6,14.6,9.1
31-01-2016 16:00,31-01-2016 17:00,38.5,69,7.5,3.5
31-01-2016 17:00,31-01-2016 18:00,34.6,64.4,9.9,5.6
31-01-2016 18:00,31-01-2016 19:00,28,52.7,9.2,5.8
31-01-2016 19:00,31-01-2016 20:00,23.5,45,10.9,4.8
31-01-2016 20:00,31-01-2016 21:00,20.6,34.9,11.1,3.6
31-01-2016 21:00,31-01-2016 22:00,25.1,41.3,9.7,2.5
31-01-2016 22:00,31-01-2016 23:00,21.5,35,9.1,1.8
31-01-2016 23:00,01-02-2016 00:00,16.8,26,8.1,2
01-02-2016 00:00,01-02-2016 01:00,10.6,16.3,6.4,2.3
01-02-2016 01:00,01-02-2016 02:00,10.9,16.4,7.3,2.2
01-02-2016 02:00,01-02-2016 03:00,7.1,10.3,5.4,4.1
01-02-2016 03:00,01-02-2016 04:00,10.6,16.8,6.1,3.2
01-02-2016 04:00,01-02-2016 05:00,16.8,26.8,6.8,2.5
01-02-2016 05:00,01-02-2016 06:00,42.7,85,8.1,4.4
01-02-2016 06:00,01-02-2016 07:00,71.1,226.9,10.1,6.5
01-02-2016 07:00,01-02-2016 08:00,82,291.9,12.6,4.8
01-02-2016 08:00,01-02-2016 09:00,86.7,329.3,11.2,5.9
01-02-2016 09:00,01-02-2016 10:00,77,294.3,12.5,3.6
